song names
"Rocket Man (I Think It's Going To Be A Long, Long Time),2LM4RbVEzfYsuDPLyoPoVR,Elton John,3PhoLpVuITZKcymswpck5b"
"Every Breath You Take - Remastered 2003,2sXp9Qmvc7mRaDBjBgcGGi,The Police,5NGO30tJxFlKixkPSgXcFE"
"Wow Thing,5MwfxCtqMFGYp9Nc1BkTrS,SEULGI,2QM5S4yO6xHgnNvF0nbZZq"
"Talk To Me,32ou07yoda0mO4lw9pPpzC,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Red Flavor,7nKQ5WAcjnG48knyLuo8gO,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"So Good,0W9HGC75wwxU4YweY045ln,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Butterflies,0cZMA3EdKJKrKoGQEeMhFJ,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"With You,5mtEzYr9nGgp57atg6JwX0,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Power Up,381g0b6QZxC13SzA2HRMIc,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"#Cookie Jar,3UgPJrKvOaTFgZ185X80Dx,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Ice Cream Cake,5vCuawHQ8Poch1odz9JDpB,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"행복 (Happiness),6XP9L7di5JnOc9WaeAW8oe,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Automatic,76DhGlPaJ112MHVs1PJMyX,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"러시안 룰렛 Russian Roulette,5HiSc2ZCGn8L3cH3qSwzBT,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Dumb Dumb,64iDjAuWDogVhuoWhKklF9,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Rookie,69xdFGM7SJkbDf77s0gJEl,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Would U,1rL3u6JsjQT9Cxg1oHTJEK,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Little Little,1IAEhCKD6ZSjnDdeJgvXWA,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"My Second Date,797RIYqtaFG0Slncakq49w,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Time To Love,6AdhHZfTC4ep1b2v7L0Hfl,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Kingdom Come,7frQ2zMByCc4UFOGzAIr3x,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"I Just,4agr2R3yG1uZH1NcnETXRA,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"All Right,2SahFuW1EZN9MXNVTkxv6F,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"With you,76pUvcYSpOBcjW0i5h59F1,Yang Da Il,5DnjOSzLCfn4hDbLECq8pt"
"one summer,7EAkXA5TvfYOYE9EzE3mtc,Yang Da Il,5DnjOSzLCfn4hDbLECq8pt"
"Missed Connections,4jAh51yhz3LUtbm1p7vOfY,DOKYEOM,7G1kUsPtQCdolV6CPwHmh2"
"OMG!,1Q0wA4SM0nBiqREYjSLd3e,JOY,0sYpJ0nCC8AlDrZFeAA7ub"
"7월 7일 One Of These Nights,6koMMQlsRWBwHZXdtWxgUk,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"My Second Date,6z8QDsRU25QbckFUajl553,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"I Just,7BuFMtIknd3ewai0zhKhqb,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Peek-A-Boo,3H2eAoHtn7YKRq4Qifp56g,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Look,2qonYeTBH7wjIqpfDbNd8N,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Lonesome,0aIPxYhn3e31LasGzuNtHg,Ukiyo,0Geqa2iYzhQA5oVKUWuu0x"
"Life,2d6FSykHDByZth58IDHFml,Ukiyo,0Geqa2iYzhQA5oVKUWuu0x"
"Clicky,3L5pHNYbtqBiebwp6Wasa7,Ukiyo,0Geqa2iYzhQA5oVKUWuu0x"
"喜歡,2RblVgRoU8PhXwt23zuWaO,Yo Lee,1D2LuIU6rgg0MGa0l8wYJh"
"RBB (Really Bad Boy),4xjVP2Vogo0C72o6Nevq0W,Red Velvet,1z4g3DjTBBZKhvAroFlhOM"
"Saydee,2bMDbfxlaViTIBfSOfIXHX,LAKEY INSPIRED,3zDGjdtoxUiH7YcTWOdtMd"
"Better Days,2J8ZSGqV2SrgheSbuPpeqr,LAKEY INSPIRED,3zDGjdtoxUiH7YcTWOdtMd"
"Sunset Lover,0hNduWmlWmEmuwEFcYvRu1,Petit Biscuit,6gK1Uct5FEdaUWRWpU4Cl2"
"Never Let Me Go,0rdHjzymtSbLRBkyUPmdcB,Attom,1Xq5wasmlEwC6TqCqJtP5o"
"HyperParadise - Flume Remix,1LQiF6aZfnNgxerxWJRbxw,Hermitude,3fmMaLC5jjf2N4EC2kTx0u"
"Lunar,1lv9cLxbJAmhh2ZME5nnEL,Codeko,7FZKXzbyCoai0fEh65kZKp"
"Interstellar,25kvn4XNLGYRJvj6CYPE96,Louis The Child,7wg1qvie3KqDNQbAkTdbX0"
"In My Clouds,26W2jbXRt8YdgIjXTqm4rR,LAKEY INSPIRED,3zDGjdtoxUiH7YcTWOdtMd"
"Golden Hour,3jDBCulSFS0LYPtwmHzsj6,Attom,1Xq5wasmlEwC6TqCqJtP5o"
"Love Mode,5GEfZzWDUTRi5UvOyu1AZq,Joakim Karud,0iAOXvEDIMaAWPP5Ur0fYF"
"Always,6x9Ta62pMPqFjpLtc6RpRO,Attom,1Xq5wasmlEwC6TqCqJtP5o"
"Wander,7EU98YlJjRrKlSjgpzD5kX,Attom,1Xq5wasmlEwC6TqCqJtP5o"
"Aurora,2msT1g1zHnAQivUaEtzv6s,Cashmere Cat,2LZDXcxJWgsJfKXZv9a5eG"
"Resonance,1TuopWDIuDi1553081zvuU,Home,2exebQUDoIoT0dXA8BcN1P"
"Ezra,6Xn50b9OaJU2FgFSjgSKe3,Flume,6nxWCVXbOlEVRexSbLsTer"
"Campfire 2017 - Sons of Maria Retouch,2FT4HHz6pqrd2iHgAULoIn,Dinka,3jEWwtiifaWzV7ZcRduuxU"
"Vibe,3cbgUz3NTglWlY0tuzQiQO,MELVV,7cae9Fkz2R1NDHWtdnaE8d"
"Skyline,4X7UrIczXDNI2MW6JX356D,Ukiyo,0Geqa2iYzhQA5oVKUWuu0x"
"Calling,78uRoRRZYs0izIJoaH7Dop,Ukiyo,0Geqa2iYzhQA5oVKUWuu0x"
"Diversify,1GuTDMOjebbpEnS4rstYW3,Timothy James,7q7QtwpwSlkr14SILpBjtY"
"Sleep In,2ldmdlSAfzgIcXYax5z9VD,Ukiyo,0Geqa2iYzhQA5oVKUWuu0x"
"2NIGHT (Inst.),2zhULogGhBYP54kCHbFpn3,Eddy Kim,1sVSMPPNMMSZ7cQNfbvMOe"
"Idk,6Htn3Abkqk4TZLfvGREGhr,Ukiyo,0Geqa2iYzhQA5oVKUWuu0x"
"Slow Acid,6GvXJZ8EQuUWzthpPFLr6f,Calvin Harris,7CajNmpbOovFoOoasH2HaY"
"Skylight,6aBFjYfhZrgJtxiKaip1BH,Gramatik,179BpmLkQCRIoU68Co80f5"
"School,5oN8GXHYUkuzLuptAs5Gwp,Calvin Harris,7CajNmpbOovFoOoasH2HaY"
"BBoom BBoom,3BPoSr2pO34Aan6alFfVto,MOMOLAND,5RR0MLwcjc87wjSw2JYdwx"
"Really,2r5oD7twaQTsv5KoRS6v16,BLACKPINK,41MozSoPIsD1dJM0CLPjZF"
"See U Later,3AyLh4R4D3fQfyqCsTdFf3,BLACKPINK,41MozSoPIsD1dJM0CLPjZF"
"Forever Young,2naEVOadudtXHwtZNfjMDM,BLACKPINK,41MozSoPIsD1dJM0CLPjZF"
"Is You,48PSr7UWiYT0AOATprf1xu,AILEE,3uGFTJ7JMllvhgGpumieHF"
"Perhaps Love,2HK3hQQAXCXCrD3kHAs6cl,Eddy Kim,1sVSMPPNMMSZ7cQNfbvMOe"
"LAST DANCE,73szhI6oOawKlv6AxgHIS8,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX"
"言不由衷,5pU87PdblN79JAJ1S3Cyey,李佳歡,7sxOGIcUrfCGeTe79YYutH"
"寵兒,4UoQDAlnptiGUpyoLBNKtn,李佳歡,7sxOGIcUrfCGeTe79YYutH"
"誰,7B9gZZxRzdvA8X1XcIOMx1,Yo Lee,1D2LuIU6rgg0MGa0l8wYJh"
"Daydream,18acL2WckCkcF3vlTGyXQk,Elaine,7o30ZHbzQe9mDG8LbmmSel"
"Star (Little Prince),5ye8NldYYbhHICP65G0i0k,Loco,2e4G04F77jxVuDYo44TCSm"
"DUMB & DUMBER - KR Ver.,7L5DLxU241kYy6pocuFrdV,iKON,5qRSs6mvI17zrkJpOHkCoM"
"U&ME♡,5yuqTx5EOPGE0p5MOx0LHY,HyunA,3UwlejyX2b458azZ7eCnHb"
"眼淚成詩,4ZwdG5w5j31LAll9jHvvtR,Stefanie Sun,0SIXZXJCAhNU8sxK0qm7hn"
"Through the Night,3P3UA61WRQqwCXaoFOTENd,IU,3HqSLMAZ3g3d5poNaI7GOU"
"Talking Slow,68ViVsxqymVrKMnAbVsEhU,Dylan Jordan,0vQwQkQbLxrapE7TG9o5SB"
"Sleepless Nights (feat. Nightly),4PUWpNtDejQwwa80LjvxXl,ayokay,4BzCdhJTyTS3gumq9xmymb"
"Stay With Me (feat. Jeremy Zucker),65Bynqyt59f3fojjs1Uo41,ayokay,4BzCdhJTyTS3gumq9xmymb"
"Cold Showers,59krMPfRgjLYmAkVA2gHl4,Chelsea Cutler,5JMLG56F1X5mFmWNmS0iAp"
"I Miss You (feat. Julia Michaels),0Ult84lvFuqNvbyXwyRQ58,Clean Bandit,6MDME20pz9RveH9rEXvrOM"
"My Kind,2extUHGb7pATAetKTWP0yH,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR"
"Girl Next Door,0JjJGeUbFqCRe4nKNVCAz9,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR"
"All We Know,6Dw696uOB5aKDyLzUJREBr,Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR"
"Bad Liar,2RSHsoi04658QL5xgQVov3,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q"
"Landslide,3X3mfRMRaPJRiIMDMQtSkd,Oh Wonder,5cIc3SBFuBLVxJz58W2tU9"
"thank u, next,2rPE9A1vEgShuZxxzR2tZH,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR"
"Remind Me to Forget,5sIx4BlfYGuZeSLF40N9GH,Kygo,23fqKkggKUBHNkbKtXEls4"
"Love Shot,0yB4jrSwN0bFtFRDR5vyMj,EXO,3cjEqqelV9zb4BYE3qDQ4O"
"D (Half Moon),3uA8SjMyDtwtt0jLPMQbVD,DEAN,3eCd0TZrBPm2n9cDG6yWfF"
"Can't Sleep,5ZUFFZZ7qaKtgSbYfHom5f,K.Flay,0pCNk4D3E2xtszsm6hMsWr"
"Hero,6GRDI9suQHikFP6euIXnpq,Family of the Year,7zsin6IgVsR1rqSRCNYDwq"
"我要給世界最悠長的濕吻,2UFmTI7g4aLgpWmaCcTEvI,Tanya Chua,376pcuw4IgWBMOUwCr8kIm"
"問一問青春 (電視劇《我們的四十年》片頭曲),7f7q0m5NKFR4gmufpEYGUn,王明宇,66rZZdYN9dE3uuAA7yaXM5"
"留給了時間 (電視劇《我們的四十年》插曲),1oChToRMtKtV7oIfTAXbkT,Don Chu,3PaGbJTBNMBBp6RCW3ZiDM"
"我的愛對你說 (電視劇《我們的四十年》片尾曲),4bL0sn6T7SDBXoftyipLxr,好妹妹,55WwHAHZZasWq8QM0LF5JR"
"Pompeii,3gbBpTdY8lnQwqxNCcf795,Bastille,7EQ0qTo7fWT7DPxmxtSYEc"
"Love Myself,36phXHOKx8rO7CMp2vNX4x,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F"
"Nights With You,5q5gzmbBS5yQzos2BvVr1t,MØ,0bdfiayQAKewqEvaU6rXCv"
"When You Fall,615AGw524AbNzTWUjHwXpO,Sam Kim,4BBN286rBKyCWsSPq2cxYO"
"If,0zaHICE67lr13INMJggubW,Sam Kim,4BBN286rBKyCWsSPq2cxYO"
"Would You Believe,3gAI3aE3aLJblp25UEH6zs,Sam Kim,4BBN286rBKyCWsSPq2cxYO"
"The Weight,3ZsDHcegadVOnzQS00HNlD,Sam Kim,4BBN286rBKyCWsSPq2cxYO"
"The One,7rcL5IBSL2iInm5IPjAC2K,Sam Kim,4BBN286rBKyCWsSPq2cxYO"
"Sunny Days, Summer Nights,4fi9IIcjYzxRTRwJUyFO6Q,Sam Kim,4BBN286rBKyCWsSPq2cxYO"
"Make Up,19zsSUEuJNzNA6eqInqyF9,Sam Kim,4BBN286rBKyCWsSPq2cxYO"
"Sun And Moon,6nsgMRBg7FxqkDPX5d2yZ6,Sam Kim,4BBN286rBKyCWsSPq2cxYO"
"It's You,6pm3SR1vvrV54AOJWsN7y7,Sam Kim,4BBN286rBKyCWsSPq2cxYO"
"Heart Hope,2Czp64BykWyWfIssRXQZvT,Oh Wonder,5cIc3SBFuBLVxJz58W2tU9"
"Middle Finger,3o8bovLXjsxsFBTXajm1VA,Phoebe Ryan,4N874uPqBka1QiCvnCVOtr"
"別問很可怕,3t7GX7UAoxFcvkWCDqEvLW,J.Sheon,4DEItwf281SHmTnS8q3Mn9"
"愛麗絲 1993,2wzcwJJ0UKKM80SiaiE8WG,Eli Hsieh,1g5sjKXQTGiui8u0iK4SeV"
"come out and play,7wC5eZcFS1Q1BsQ35DU6H4,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH"
"As If It's Your Last,1Zyd6zQnC6XIIzmg3hP7Ot,BLACKPINK,41MozSoPIsD1dJM0CLPjZF"
"Sunflower - Spider-Man: Into the Spider-Verse,1A6OTy97kk0mMdm78rHsm8,Post Malone,246dkjvS1zLTtiykXe5h60"
"Superheroes,37sINbJZcFdHFAsVNsPq1i,The Script,3AQRLZ9PuTAozP28Skbq8V"
"when the party's over,14JzyD6FlBD5z0wV5P07YI,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH"
"I'll Never Love - Extended Version - Radio Edit,54e5nUP7pHqVfaiCsq9FpW,Lady Gaga,1HY2Jd0NmPuamShAr6KMms"
"Heal Me,5eRo6g2COIM4OE3UEHMA4g,Lady Gaga,1HY2Jd0NmPuamShAr6KMms"
"Your Shirt,5vtyFzfLkCSJvXEZFjQAa1,Chelsea Cutler,5JMLG56F1X5mFmWNmS0iAp"
"Waterfall,0jWYIVQ6q5ixWpdUYpcEeh,Petit Biscuit,6gK1Uct5FEdaUWRWpU4Cl2"
"Come Home,3p8LPCCe2y7cosybYJlX7Y,BAYNK,28yVvEvA2lT3K5RNIhV1Dj"
"You And Me,0cfZEZwqwlXlvpbb0jTSVz,Lifehouse,5PokPZn11xzZXyXSfnvIM3"
"Home,4wLZ4zPM9c4oe1VV8ejdWV,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3"
"I’ll Still Have Me - Aquilo Remix,4j2TkLdMzMSN9EaC5Cy4eJ,Cyn,0lPhSdyfILTWuDUWJRyAk7"
"SOLO,2wVDWtLKXunswWecARNILj,JENNIE,250b0Wlc5Vk0CoUsaCY84M"
"In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro,3v6Ji4uoWtKRkhuDUaxi9n"
"不為誰而作的歌,0VqSdtXseb9khdZrnYVyM1,JJ Lin,7Dx7RhX0mFuXhCOUgB01uM"
"最佳男主角,378aOPOccjSpaKwieHRAI4,A-Lin,28gf2piFx6cAKOMIwcky5a"
"Don't Know Why,6ybViy2qrO9sIi41EgRJgx,Norah Jones,2Kx7MNY7cI1ENniW7vT30N"
"妳把我灌醉,7d6ewCWH59MBajmnuJPhuj,David Huang,78NfAbd1srddKUQz4ytHWd"
"陌生人,3hKbA5OnjR4wBxwmpjte8h,Tanya Chua,376pcuw4IgWBMOUwCr8kIm"
"雙棲動物,4YVbLto1w4dEKXjuZxlGRQ,Tanya Chua,376pcuw4IgWBMOUwCr8kIm"
"十萬毫升淚水,2mCSqP0xAkWO7N53OnHRLk,Tanya Chua,376pcuw4IgWBMOUwCr8kIm"
"拋物線,2oZJWtQZ6CLPHHsnUhC3IY,Tanya Chua,376pcuw4IgWBMOUwCr8kIm"
"年,17ufDTRcVua8gFLB31s9Gd,Eli Hsieh,1g5sjKXQTGiui8u0iK4SeV"
"他不懂,1An5c9OmMcVaJLA9YQHCi1,張杰,75udD9hen8NeHTe92rUNLa"
"100 Years,0B5KeB25moPkcQUnbDvj3t,Five For Fighting,7FgMLbnZVrEnir95O0YujA"
"I'm Not Alone - Radio Edit,77DiyxflOUIfY1CwQ3CoIP,Calvin Harris,7CajNmpbOovFoOoasH2HaY"
"Acceptable in the 80's,6x2xqg5fQNu9dNCXu83ezE,Calvin Harris,7CajNmpbOovFoOoasH2HaY"
"一人份的孤獨,0JsoJFeImLOykk9jlGvzrP,王凱,4lK1Tu06uOHgE49dqbpRbk"
"I Found You (with Calvin Harris),5sdb5pMhcK44SSLsj1moUh,benny blanco,5CiGnKThu5ctn9pBxv7DGa"
"Revelation (From ""Boy Erased""),6VJ4KhOJnvJrGiUbYUWDYF,Troye Sivan,3WGpXCj9YhhfX11TToZcXP"
"Work For You (feat. Kaz Moon),1hovkSJMIpP5hfuyb756G4,Medasin,62vbsDRAq0qHdezaCOzB0T"
"Talk,6vWhRiLVrp2TMXVu3BHZ0h,Fog Lake,04GCjO1r1hPelibCUq9S8H"
"Freedom! '90,5qvrUfU6YvDMAW56uZEE6Q,The Bellas,4pBZPaKdm0u7Joe6oAea6V"
"Getting Over You,4G4gtvlaFaI6v6wWD8UvqL,Lauv,5JZ7CnR6gTvEMKX4g70Amv"
"Frozen,21oJ1K99GBJrE2GVQGVjA0,Sabrina Claudio,30DhU7BDmF4PH0JVhu8ZRg"
"要你的,3l3ZX2RVTFktNZVRxWTzZC,Eason Chan,2QcZxAgcs2I1q7CtCkl6MI"
"我們都寂寞,2WQSseyCsvMSczVqpu7PCs,Eason Chan,2QcZxAgcs2I1q7CtCkl6MI"
"寂寞奏嗚曲,2B2Y4lgIbKeRxNCc7YV4HK,Eason Chan,2QcZxAgcs2I1q7CtCkl6MI"
"兄妹,7p7p8AifZ0dxU2shiq9Zd9,Eason Chan,2QcZxAgcs2I1q7CtCkl6MI"
"世界唯一的妳,5cK8AXNFZA0DeIjQful66A,Gary Chaw,1mfzcypCggFwpCJ1gmi8BK"
"我愛你,6CKLOHuoNU6hfAxlQVzRlL,Crowd Lu,2JBUyLiFvpFPWdZGqIGYLD"
"收藏,1RlxagDwDLOud2xpkS2Fru,Jam Hsiao,4AJcTAMOLkRl3vf4syay8Q"
"讓我為你唱情歌,0BuTVSIbiQGdxW7njjKng7,Jam Hsiao,4AJcTAMOLkRl3vf4syay8Q"
"發現,1VlVNUvNKDFFUx5EIX8lks,Jam Hsiao,4AJcTAMOLkRl3vf4syay8Q"
"全是愛,2NrllzhpAiN5FTKBGxYy35,Jam Hsiao,4AJcTAMOLkRl3vf4syay8Q"
"年輪說,51PYzHOuwTngW2whaPoYFW,Rainie Yang,0MEchSWR9pJvw1S5CV3Kuk"
"Just Dance,3E5XrOtqMAs7p2wKhwgOjf,Lady Gaga,1HY2Jd0NmPuamShAr6KMms"
"Party Rock Anthem,0IkKz2J93C94Ei4BvDop7P,LMFAO,3sgFRtyBnxXD5ESfmbK4dl"
"The Edge Of Glory,0JNdS1n0ifOP25XvhwAMgM,Lady Gaga,1HY2Jd0NmPuamShAr6KMms"
"Paparazzi,16Me2jlMlTX4xsps2j71mC,Lady Gaga,1HY2Jd0NmPuamShAr6KMms"
"Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk,Lady Gaga,1HY2Jd0NmPuamShAr6KMms"
"Maybe It's Time,4z2XPrpHz1raJibarWFY7Z,Bradley Cooper,4VIvfOurcf0vuLRxLkGnIG"
"Shallow - Radio Edit,6QfS2wq5sSC1xAJCQsTSlj,Lady Gaga,1HY2Jd0NmPuamShAr6KMms"
"Written In The Stars,6SLMyJPRTh2zCX9SJJHTZQ,WENDY,0FRUZvZNPzM3YJMABJxf2K"
"聽見下雨的聲音,0AoLF8kZSDuMz032j4ZnC0,Queen Wei,31o2LJ3ZpFgb4WMZzC1gOR"
"童話,09oeZoDXXHxQKZnGlewEQu,Michael Wong,26SQFo2qNNGOxh2PUAsTeO"
"聽媽媽的話,0TDnUtKMOJruB90aDEMsDR,Jay Chou,2elBjNSdBE2Y3f0j1mjrql"
"至少還有你,0fGM6yMJ1swPXt5NI0GCdl,Sandy Lam,3K2hOAx9MPhduvDf2qguro"
"忽然之間,0gj1i3eBdWEhtX0emtc149,Karen Mok,6jlz5QSUqbKE4vnzo2qfP1"
"你不是真正的快樂,0sJ7chRHiYpGcN5QA2ll05,Mayday,16s0YTFcyjP4kgFwt7ktrY"
"明明就,04x6DpeFQ72efXsD0DmWPQ,Jay Chou,2elBjNSdBE2Y3f0j1mjrql"
"謎,0bjlMlleIp2A7qssfai1VF,Tanya Chua,376pcuw4IgWBMOUwCr8kIm"
"好人,0JGyKstQenS7JURdX8odip,Hu Xia,3iRqbMhzyOyoCkmmMRxLWR"
"夜空中最亮的星,0CGYiffOUUcT8FIZzggTKi,杨晓,0NjMXSVsgfQkWNbl5oh51l"
"You Exist In My Song,0SnjSz3m37sx51uyzBAIRg,Wanting,2OC4lXfGEKZkbmRCcf2vTq"
"小幸運,1ZeVIrCWzEmsJexkrgvjFv,Hebe Tien,14bJhryXGk6H6qlGzwj3W5"
"當愛來敲門 - 電視劇《放棄我,抓緊我》片尾曲,1nebqRszRaC2AVH7zTutRu,Zhang Bichen,7n6JzP9GxGVVzXG0t0gLu3"
"時間有淚,2aqY3DzZW7WzRcNqmVK5LK,Moon Chew,6aNXXIGCTxVP98Mp1lafGq"
"突然好想你,3mTmGzRwgPPqLSi7Smvkxt,Mayday,16s0YTFcyjP4kgFwt7ktrY"
"我想,4yOV2yMkISqVqth1J9xx4C,張杰,75udD9hen8NeHTe92rUNLa"
"愛愛愛,59lBAMCis4C6NsPdUV35Vz,Khalil Fong,1YrtUPrWcPfgdl9BaD9nhd"
"白天不懂夜的黑,5aHDLo1MY6y15fWz1BfK2M,那英,35ig3ZjuqVyGeovLsj4xNm"
"陪你度過漫長歲月 - ""陪安東尼度過漫長歲月""電影主題曲,5kcvIemT29FwXaHvp6W5iA,Eason Chan,2QcZxAgcs2I1q7CtCkl6MI"
"雨天,5tZbcQ5PYID0xB0VNblmrK,Stefanie Sun,0SIXZXJCAhNU8sxK0qm7hn"
"她說,632VyMrvhsHIsO4zq9khts,JJ Lin,7Dx7RhX0mFuXhCOUgB01uM"
"我有多麼喜歡你 (feat. 林宥嘉),6MwdxH1iD9lNKNZcg9Gy28,Jam Hsiao,4AJcTAMOLkRl3vf4syay8Q"
"愛的就是你,0sgBD1tldxrhnlU2pt70Us,Leehom Wang,2F5W6Rsxwzg0plQ0w8dSyt"
"When I See Your Eyes,1KoFzNTnddIzY65GdvEGOM,范世錡,5kjaujQOBunn1EuwiTZCca"
"海枯石爛,36oZLNDuowTX0LCu3prwgH,Olivia Ong,4kcLQfpkqAt5AdNlZZNSDd"
"遇見,3xJK8ywApYVEYIDhymYMC6,Stefanie Sun,0SIXZXJCAhNU8sxK0qm7hn"
"燈光,4QGYRrk7PPXJ3hEsn1BIRu,Eli Hsieh,1g5sjKXQTGiui8u0iK4SeV"
"寂寞的戀人啊,58lUqo0C6fVraE6vwR1GzJ,Karen Mok,6jlz5QSUqbKE4vnzo2qfP1"
"新不了情,6TpLVNUQFASvBOuPRFtCfC,Jam Hsiao,4AJcTAMOLkRl3vf4syay8Q"
"千里之外,2dgUOzTiX0DjUu4pmuowfo,Jay Chou,2elBjNSdBE2Y3f0j1mjrql"
"天黑黑 - Remastered,2wso0v7nIbeOnMf078XSVQ,Stefanie Sun,0SIXZXJCAhNU8sxK0qm7hn"
"愛,3MmsHzXxADOWJvowwDwUwG,Karen Mok,6jlz5QSUqbKE4vnzo2qfP1"
"青花瓷,479lquEL4Mzh3tQLtnHVfL,Jay Chou,2elBjNSdBE2Y3f0j1mjrql"
"失語者,4i1vPc4bueC4As3yQwcPjD,Tanya Chua,376pcuw4IgWBMOUwCr8kIm"
"如果沒有你,5u6hY0h8gUWfPQSdNuKgQb,Karen Mok,6jlz5QSUqbKE4vnzo2qfP1"
"夢一場,0t9sVg0uJWiZph7znSEJc2,Jam Hsiao,4AJcTAMOLkRl3vf4syay8Q"
"到不了,3l7xkuEMSFseDZFGtAwZG7,Christine Fan,1q7sCl0vg0EcaFdRz0XDGg"
"背叛,48VzfSDNpxIfWohA9bZgfo,Gary Chaw,1mfzcypCggFwpCJ1gmi8BK"
"失落沙洲,4vBoopG4WzohMju1GUmwoi,LaLa Hsu,3dI4Io8XE33J2o04ZwjR0Y"
"有点甜,1FnEx4pT6fl9lzrvBULCB2,Silence Wang,0PdNEiQ3MsJGCEgE13Tz60"
"心動,2DglkgKB5UlwrCdwcHZjXE,Kit Chan,5sOVNhUf8T3jiPhvFA6T7L"
"如果愛,4TKYEXzvIlTRmClMXvqBiP,Khalil Fong,1YrtUPrWcPfgdl9BaD9nhd"
"好好說再見,1CsZQ3qLU5WEh8w3Wr1zW6,David Tao,40tNK2YedBV2jRFAHxpifB"
"我不願讓你一個人,1mgRnm7MhmaMixc5w3huis,Mayday,16s0YTFcyjP4kgFwt7ktrY"
"K歌之王,1tNY18aDEcbKV8EmF50luE,Eason Chan,2QcZxAgcs2I1q7CtCkl6MI"
"著迷,3mMOOiD4gmV5mBS72eLGCo,Kit Chan,5sOVNhUf8T3jiPhvFA6T7L"
"可惜不是你,4m4e3vIghV2QkHuOf83M7N,Fish Leong,3aIDSTKS9yH745GUQBxDcS"
"月牙灣,1b5IRT3iraxjHOsKZx93sW,F.I.R.,5oqLnVZzJJXE3YnzzZfRKu"
"陰天,3aYrODYvFONIvLXMc9VwDv,Karen Mok,6jlz5QSUqbKE4vnzo2qfP1"
"邊走邊看邊想,1PlwyHNyXJdgMZIPCvngWe,Olivia Ong,4kcLQfpkqAt5AdNlZZNSDd"
"告白氣球,1ivCIgrYZyE0BvItL4Z8lk,Jay Chou,2elBjNSdBE2Y3f0j1mjrql"
"Last Order,16VHfXZ0573TnDFKp1sRhq,Eason Chan,2QcZxAgcs2I1q7CtCkl6MI"
"今天妳要嫁給我,1kEbEoz2MJqapQSGXefXhc,Jolin Tsai,1r9DuPTHiQ7hnRRZ99B8nL"
"查理,3K37LgpKnsM1uLTHxxdPTt,Eli Hsieh,1g5sjKXQTGiui8u0iK4SeV"
"菊花台,4sLlPACKA3OTNcJryGgWKR,Jay Chou,2elBjNSdBE2Y3f0j1mjrql"
"這,就是愛,11vIgfOYMO8tkElUO2a9pL,張杰,75udD9hen8NeHTe92rUNLa"
"遺失的美好,3kcnCi8MfkMqFKeznqEEOE,Angela Chang,4txug0T3vYc9p20tuhfCUa"
"那些年,3v8FOuA8jxAC5SOA2uN6Mg,Hu Xia,3iRqbMhzyOyoCkmmMRxLWR"
"葉子,5UcpKmwJvqHairqLotOkUg,范世錡,5kjaujQOBunn1EuwiTZCca"
"人質,2CFUrfIlO0fTctpZLtjH0C,A-Mei Chang,6noxsCszBEEK04kCehugOp"
"也許明天,5K8BQnKH9cRAyOWUfCejJ7,A-Mei Chang,6noxsCszBEEK04kCehugOp"
